TimeElapsed,gpsLock,TimeLocal,Lat,Long,Alt,RoC,GndSpd,GndCrs,Acc,nSats,ExtTemp,BatTemp,IntTemp,Pres,PresAlt,PresRoC,BatVolt,BatCap,BatHeat,StateParachute,StateUpperCut,StateLowerCut
80.9,T,71655.0,4645.19189,-11818.50195,293.27,-0.04,0.01,0.3,1.49,20,7.41,10.29,15.11,97.89,291.33,0.11,4.16,100.00,0.00,Wait,Wait,Wait
81.4,T,71655.5,4645.19189,-11818.50195,293.29,-0.03,0.01,0.3,1.49,20,7.42,10.29,15.12,97.89,291.41,0.13,4.16,100.00,0.00,Wait,Wait,Wait
81.9,T,71656.0,4645.19141,-11818.50195,293.35,-0.03,0.01,0.3,1.49,20,7.43,10.30,15.12,97.89,291.50,0.14,4.15,99.93,0.00,Wait,Wait,Wait
82.4,T,71656.5,4645.19141,-11818.50195,293.42,0.00,0.01,0.3,1.49,20,7.43,10.30,15.12,97.89,291.67,0.19,4.16,100.00,0.00,Wait,Wait,Wait
82.9,T,71657.0,4645.19141,-11818.50195,293.51,0.01,0.02,0.3,1.49,20,7.44,10.30,15.12,97.90,290.73,-0.33,4.16,100.00,0.00,Wait,Wait,Wait
83.4,T,71657.5,4645.19141,-11818.50195,293.59,0.02,0.02,0.3,1.49,20,7.45,10.31,15.13,97.89,291.50,0.14,4.16,100.00,0.00,Wait,Wait,Wait
83.9,T,71658.0,4645.19141,-11818.50195,293.67,-0.04,0.01,0.3,1.49,20,7.45,10.31,15.13,97.89,291.33,0.02,4.15,99.81,0.00,Wait,Wait,Wait
84.4,T,71658.5,4645.19141,-11818.50195,293.73,-0.06,0.01,0.3,1.49,20,7.46,10.32,15.13,97.89,291.59,0.15,4.16,100.00,0.00,Wait,Wait,Wait
84.9,T,71659.0,4645.19141,-11818.50195,293.82,-0.04,0.01,0.3,1.49,20,7.47,10.32,15.14,97.89,291.24,-0.06,4.16,100.00,0.00,Wait,Wait,Wait
85.4,T,71659.5,4645.19141,-11818.50195,293.90,-0.00,0.01,0.3,1.49,20,7.48,10.32,15.14,97.89,291.16,-0.09,4.16,100.00,0.00,Wait,Wait,Wait
85.9,T,71700.0,4645.19141,-11818.50195,293.98,-0.02,0.01,0.3,1.48,20,7.48,10.33,15.15,97.89,291.33,0.02,4.16,100.00,0.00,Wait,Wait,Wait
86.4,T,71700.5,4645.19141,-11818.50195,294.05,-0.00,0.02,0.3,1.48,20,7.49,10.33,15.15,97.89,291.41,0.06,4.15,99.93,0.00,Wait,Wait,Wait
86.9,T,71701.0,4645.19141,-11818.50195,294.11,-0.04,0.02,0.3,1.48,20,7.50,10.34,15.15,97.89,291.33,0.00,4.16,100.00,0.00,Wait,Wait,Wait
87.4,T,71701.5,4645.19141,-11818.50195,294.14,-0.02,0.04,0.3,1.48,20,7.50,10.34,15.15,97.89,291.84,0.25,4.15,99.93,0.00,Wait,Wait,Wait
87.9,T,71702.0,4645.19141,-11818.50195,294.15,0.00,0.02,0.3,1.48,20,7.51,10.35,15.16,97.89,291.24,-0.12,4.16,100.00,0.00,Wait,Wait,Wait
88.4,T,71702.5,4645.19141,-11818.50195,294.17,-0.02,0.02,0.3,1.48,20,7.52,10.35,15.16,97.89,291.76,0.16,4.16,100.00,0.00,Wait,Wait,Wait
88.9,T,71703.0,4645.19141,-11818.50195,294.16,-0.01,0.02,0.3,1.48,20,7.53,10.36,15.17,97.89,291.67,0.08,4.16,100.00,0.00,Wait,Wait,Wait
89.4,T,71703.5,4645.19141,-11818.50195,294.13,-0.04,0.01,0.3,1.48,20,7.53,10.36,15.17,97.89,291.76,0.10,4.16,99.98,0.00,Wait,Wait,Wait
89.9,T,71704.0,4645.19141,-11818.50195,294.05,-0.08,0.05,0.3,1.48,20,7.54,10.36,15.17,97.89,291.93,0.17,4.16,100.00,0.00,Wait,Wait,Wait
90.4,T,71704.5,4645.19141,-11818.50195,294.02,-0.03,0.01,0.3,1.48,20,7.55,10.37,15.17,97.89,291.50,-0.09,4.16,100.00,0.00,Wait,Wait,Wait
90.9,T,71705.0,4645.19141,-11818.50195,294.01,-0.03,0.01,0.3,1.48,20,7.55,10.37,15.18,97.89,291.67,0.02,4.16,100.00,0.00,Wait,Wait,Wait
91.4,T,71705.5,4645.19141,-11818.50195,294.00,-0.06,0.02,0.3,1.48,20,7.56,10.38,15.18,97.89,291.59,-0.03,4.16,100.00,0.00,Wait,Wait,Wait
91.9,T,71706.0,4645.19141,-11818.50195,293.95,-0.04,0.00,0.3,1.48,20,7.57,10.38,15.19,97.89,291.33,-0.15,4.16,100.00,0.00,Wait,Wait,Wait
92.4,T,71706.5,4645.19141,-11818.50195,293.95,-0.04,0.01,0.3,1.48,20,7.57,10.38,15.20,97.89,291.67,0.05,4.15,99.87,0.00,Wait,Wait,Wait
92.9,T,71707.0,4645.19141,-11818.50195,293.92,-0.05,0.03,0.3,1.48,20,7.58,10.38,15.18,97.89,291.76,0.08,4.16,100.00,0.00,Wait,Wait,Wait
93.4,T,71707.5,4645.19141,-11818.50195,293.89,0.05,0.03,0.3,1.47,20,7.59,10.38,15.20,97.89,291.41,-0.10,4.16,100.00,0.00,Wait,Wait,Wait
93.9,T,71708.0,4645.19141,-11818.50195,293.85,0.01,0.02,0.3,1.47,20,7.60,10.38,15.20,97.89,291.76,0.10,4.16,100.00,0.00,Wait,Wait,Wait
94.4,T,71708.5,4645.19141,-11818.50195,293.80,-0.04,0.01,0.3,1.47,20,7.61,10.38,15.20,97.89,291.93,0.16,4.16,100.00,0.00,Wait,Wait,Wait
94.9,T,71709.0,4645.19141,-11818.50195,293.77,-0.03,0.02,0.3,1.47,20,7.62,10.38,15.21,97.89,291.16,-0.26,4.16,100.00,0.00,Wait,Wait,Wait
95.4,T,71709.5,4645.19141,-11818.50195,293.73,-0.05,0.03,0.3,1.47,20,7.62,10.38,15.21,97.88,292.02,0.22,4.16,100.00,0.00,Wait,Wait,Wait
95.9,T,71710.0,4645.19141,-11818.50195,293.70,-0.06,0.03,0.3,1.47,20,7.63,10.39,15.22,97.89,291.24,-0.24,4.16,99.98,0.00,Wait,Wait,Wait
96.4,T,71710.5,4645.19141,-11818.50195,293.67,-0.01,0.03,0.3,1.47,20,7.64,10.39,15.22,97.89,291.41,-0.09,4.16,100.00,0.00,Wait,Wait,Wait
96.9,T,71711.0,4645.19141,-11818.50195,293.69,0.05,0.05,0.3,1.47,20,7.65,10.39,15.23,97.89,291.50,-0.03,4.16,99.98,0.00,Wait,Wait,Wait
97.4,T,71711.5,4645.19141,-11818.50195,293.69,0.04,0.03,0.3,1.47,20,7.66,10.39,15.23,97.89,291.50,-0.02,4.16,100.00,0.00,Wait,Wait,Wait
97.9,T,71712.0,4645.19141,-11818.50195,293.71,0.01,0.05,0.3,1.47,20,7.67,10.39,15.23,97.89,291.93,0.21,4.16,100.00,0.00,Wait,Wait,Wait
98.4,T,71712.5,4645.19092,-11818.50195,293.70,-0.02,0.03,0.3,1.47,20,7.68,10.40,15.24,97.89,291.59,-0.01,4.16,100.00,0.00,Wait,Wait,Wait
98.9,T,71713.0,4645.19092,-11818.50195,293.71,-0.06,0.02,0.3,1.47,20,7.69,10.40,15.24,97.89,291.41,-0.10,4.16,100.00,0.00,Wait,Wait,Wait
99.4,T,71713.5,4645.19092,-11818.50195,293.75,-0.01,0.03,0.3,1.46,20,7.70,10.40,15.24,97.89,291.59,0.01,4.16,99.98,0.00,Wait,Wait,Wait
99.9,T,71714.0,4645.19092,-11818.50195,293.77,-0.07,0.03,0.3,1.46,20,7.71,10.40,15.25,97.89,291.67,0.05,4.16,99.98,0.00,Wait,Wait,Wait
100.4,T,71714.5,4645.19092,-11818.50195,293.68,-0.09,0.02,0.3,1.46,20,7.72,10.40,15.26,97.90,290.55,-0.51,4.16,100.00,0.00,Wait,Wait,Wait
100.9,T,71715.0,4645.19141,-11818.50195,293.63,0.03,0.01,0.3,1.46,20,7.73,10.40,15.27,97.89,291.33,0.00,4.15,99.87,0.00,Wait,Wait,Wait
101.4,T,71715.5,4645.19141,-11818.50195,293.62,0.01,0.01,0.3,1.37,20,7.74,10.41,15.27,97.90,290.90,-0.21,4.16,100.00,0.00,Wait,Wait,Wait
101.9,T,71716.0,4645.19141,-11818.50195,293.55,-0.02,0.01,0.3,1.37,20,7.75,10.41,15.27,97.90,290.81,-0.20,4.16,100.00,0.00,Wait,Wait,Wait
102.4,T,71716.5,4645.19141,-11818.50195,293.43,-0.01,0.01,0.3,1.37,20,7.76,10.41,15.28,97.89,291.59,0.24,4.16,100.00,0.00,Wait,Wait,Wait
102.9,T,71717.0,4645.19141,-11818.50195,293.32,-0.01,0.02,0.3,1.36,20,7.77,10.41,15.28,97.90,290.98,-0.12,4.16,100.00,0.00,Wait,Wait,Wait
103.4,T,71717.5,4645.19141,-11818.50195,293.26,-0.05,0.02,0.3,1.36,20,7.78,10.41,15.29,97.89,291.41,0.11,4.16,100.00,0.00,Wait,Wait,Wait
103.9,T,71718.0,4645.19141,-11818.50195,293.25,0.01,0.04,0.3,1.36,20,7.79,10.42,15.29,97.89,291.93,0.36,4.16,100.00,0.00,Wait,Wait,Wait
104.4,T,71718.5,4645.19141,-11818.50195,293.19,-0.02,0.02,0.3,1.36,20,7.80,10.42,15.29,97.89,291.24,-0.08,4.16,99.98,0.00,Wait,Wait,Wait
104.9,T,71719.0,4645.19141,-11818.50195,293.14,-0.02,0.01,0.3,1.36,20,7.81,10.42,15.30,97.89,291.93,0.29,4.16,99.98,0.00,Wait,Wait,Wait
105.4,T,71719.5,4645.19141,-11818.50195,293.10,-0.11,0.03,0.3,1.36,20,7.81,10.42,15.30,97.89,291.33,-0.08,4.15,99.87,0.00,Wait,Wait,Wait
105.9,T,71720.0,4645.19141,-11818.50195,293.12,0.02,0.01,0.3,1.36,20,7.82,10.42,15.30,97.89,291.33,-0.06,4.16,100.00,0.00,Wait,Wait,Wait
106.4,T,71720.5,4645.19141,-11818.50195,293.12,0.00,0.03,0.3,1.36,20,7.83,10.43,15.31,97.89,291.16,-0.13,4.16,99.98,0.00,Wait,Wait,Wait
106.9,T,71721.0,4645.19141,-11818.50195,293.14,0.03,0.03,0.3,1.36,20,7.84,10.43,15.32,97.89,291.33,-0.01,4.15,99.93,0.00,Wait,Wait,Wait
107.4,T,71721.5,4645.19141,-11818.50195,293.13,0.05,0.02,0.3,1.36,20,7.85,10.44,15.32,97.89,291.16,-0.09,4.16,100.00,0.00,Wait,Wait,Wait
107.9,T,71722.0,4645.19141,-11818.50195,293.24,0.10,0.05,0.3,1.36,20,7.86,10.44,15.32,97.90,290.64,-0.33,4.16,100.00,0.00,Wait,Wait,Wait
108.4,T,71722.5,4645.19141,-11818.50195,293.22,-0.01,0.01,0.3,1.36,20,7.86,10.44,15.33,97.88,292.02,0.45,4.16,100.00,0.00,Wait,Wait,Wait
108.9,T,71723.0,4645.19141,-11818.50195,293.11,-0.06,0.02,0.3,1.36,20,7.87,10.45,15.33,97.89,291.16,-0.10,4.16,99.98,0.00,Wait,Wait,Wait
109.4,T,71723.5,4645.19141,-11818.50195,293.05,-0.04,0.04,0.3,1.36,20,7.87,10.45,15.34,97.90,290.81,-0.24,4.15,99.93,0.00,Wait,Wait,Wait
109.9,T,71724.0,4645.19141,-11818.50195,293.01,-0.03,0.02,0.3,1.36,20,7.87,10.45,15.34,97.89,291.33,0.09,4.16,100.00,0.00,Wait,Wait,Wait
110.4,T,71724.5,4645.19141,-11818.50195,292.95,-0.02,0.01,0.3,1.36,20,7.88,10.45,15.34,97.89,291.16,-0.01,4.16,100.00,0.00,Wait,Wait,Wait
110.9,T,71725.0,4645.19141,-11818.50195,292.90,-0.03,0.01,0.3,1.36,20,7.88,10.46,15.34,97.89,291.33,0.08,4.16,100.00,0.00,Wait,Wait,Wait
111.4,T,71725.5,4645.19141,-11818.50195,292.88,-0.05,0.01,0.3,1.35,20,7.88,10.46,15.35,97.89,291.33,0.06,4.16,100.00,0.00,Wait,Wait,Wait
111.9,T,71726.0,4645.19141,-11818.50195,292.87,-0.00,0.01,0.3,1.35,20,7.88,10.46,15.36,97.89,291.84,0.31,4.16,100.00,0.00,Wait,Wait,Wait
112.4,T,71726.5,4645.19141,-11818.50195,292.85,-0.01,0.01,0.3,1.26,20,7.88,10.47,15.36,97.89,291.07,-0.16,4.16,100.00,0.00,Wait,Wait,Wait
112.9,T,71727.0,4645.19141,-11818.50195,292.85,-0.01,0.01,0.3,1.26,20,7.87,10.47,15.36,97.89,291.59,0.14,4.16,100.00,0.00,Wait,Wait,Wait
113.4,T,71727.5,4645.19141,-11818.50195,292.83,-0.00,0.04,0.3,1.26,20,7.87,10.47,15.36,97.89,291.41,0.02,4.16,100.00,0.00,Wait,Wait,Wait
113.9,T,71728.0,4645.19141,-11818.50195,292.80,-0.05,0.03,0.3,1.26,20,7.87,10.47,15.37,97.89,291.59,0.10,4.16,100.00,0.00,Wait,Wait,Wait
114.4,T,71728.5,4645.19141,-11818.50195,292.77,-0.05,0.02,0.3,1.26,20,7.87,10.47,15.37,97.89,291.24,-0.09,4.16,100.00,0.00,Wait,Wait,Wait
114.9,T,71729.0,4645.19141,-11818.50195,292.74,-0.02,0.02,0.3,1.26,20,7.87,10.47,15.37,97.90,290.90,-0.24,4.16,99.98,0.00,Wait,Wait,Wait
115.4,T,71729.5,4645.19141,-11818.50195,292.71,-0.03,0.01,0.3,1.26,20,7.86,10.48,15.39,97.90,290.90,-0.18,4.15,99.93,0.00,Wait,Wait,Wait
115.9,T,71730.0,4645.19141,-11818.50195,292.67,-0.04,0.02,0.3,1.26,20,7.86,10.48,15.38,97.90,290.98,-0.09,4.16,100.00,0.00,Wait,Wait,Wait
116.4,T,71730.5,4645.19141,-11818.50195,292.65,-0.03,0.02,0.3,1.25,20,7.86,10.48,15.39,97.89,291.41,0.15,4.15,99.93,0.00,Wait,Wait,Wait
116.9,T,71731.0,4645.19141,-11818.50195,292.63,-0.07,0.02,0.3,1.25,20,7.85,10.48,15.40,97.89,291.16,-0.02,4.16,99.98,0.00,Wait,Wait,Wait
117.4,T,71731.5,4645.19141,-11818.50195,292.61,-0.03,0.02,0.3,1.25,20,7.85,10.48,15.40,97.89,291.41,0.11,4.16,100.00,0.00,Wait,Wait,Wait
117.9,T,71732.0,4645.19141,-11818.50195,292.59,-0.04,0.02,0.3,1.25,20,7.84,10.48,15.40,97.90,290.81,-0.23,4.15,99.93,0.00,Wait,Wait,Wait
118.4,T,71732.5,4645.19141,-11818.50195,292.59,-0.03,0.01,0.3,1.25,20,7.83,10.48,15.41,97.89,291.24,0.04,4.16,100.00,0.00,Wait,Wait,Wait
118.9,T,71733.0,4645.19141,-11818.50195,292.54,-0.06,0.03,0.3,1.25,20,7.83,10.48,15.41,97.89,291.07,-0.06,4.16,100.00,0.00,Wait,Wait,Wait
119.4,T,71733.5,4645.19141,-11818.50195,292.50,-0.06,0.03,0.3,1.25,20,7.82,10.48,15.41,97.89,291.41,0.12,4.16,100.00,0.00,Wait,Wait,Wait
119.9,T,71734.0,4645.19141,-11818.50195,292.48,-0.05,0.02,0.3,1.25,20,7.82,10.48,15.42,97.89,291.50,0.14,4.16,99.98,0.00,Wait,Wait,Wait
120.4,T,71734.5,4645.19141,-11818.50195,292.46,-0.03,0.01,0.3,1.25,20,7.81,10.48,15.43,97.90,290.98,-0.16,4.16,100.00,0.00,Wait,Wait,Wait
120.9,T,71735.0,4645.19141,-11818.50195,292.45,-0.04,0.01,0.3,1.25,20,7.81,10.48,15.42,97.89,291.33,0.05,4.16,100.00,0.00,Wait,Wait,Wait
121.4,T,71735.5,4645.19141,-11818.50195,292.44,0.00,0.01,0.3,1.25,20,7.80,10.48,15.43,97.89,291.24,-0.00,4.16,100.00,0.00,Wait,Wait,Wait
121.9,T,71736.0,4645.19141,-11818.50195,292.45,-0.05,0.02,0.3,1.25,20,7.79,10.48,15.43,97.89,291.59,0.18,4.16,100.00,0.00,Wait,Wait,Wait
122.4,T,71736.5,4645.19141,-11818.50195,292.40,-0.04,0.02,0.3,1.25,20,7.79,10.48,15.44,97.90,290.81,-0.25,4.15,99.93,0.00,Wait,Wait,Wait
122.9,T,71737.0,4645.19141,-11818.50195,292.37,0.01,0.02,0.3,1.25,20,7.78,10.49,15.44,97.89,291.41,0.11,4.16,99.98,0.00,Wait,Wait,Wait
123.4,T,71737.5,4645.19141,-11818.50195,292.34,0.04,0.01,0.3,1.25,20,7.77,10.49,15.45,97.89,291.16,-0.04,4.16,99.98,0.00,Wait,Wait,Wait
123.9,T,71738.0,4645.19141,-11818.50195,292.32,0.03,0.03,0.3,1.25,20,7.76,10.49,15.45,97.89,291.41,0.10,4.16,100.00,0.00,Wait,Wait,Wait
124.4,T,71738.5,4645.19141,-11818.50195,292.28,0.01,0.01,0.3,1.25,20,7.75,10.49,15.46,97.90,290.98,-0.14,4.16,99.98,0.00,Wait,Wait,Wait
124.9,T,71739.0,4645.19141,-11818.50195,292.26,0.02,0.03,0.3,1.25,20,7.75,10.49,15.46,97.89,291.16,-0.02,4.16,100.00,0.00,Wait,Wait,Wait
125.4,T,71739.5,4645.19141,-11818.50195,292.24,-0.01,0.01,0.3,1.25,20,7.74,10.49,15.46,97.90,290.81,-0.18,4.16,100.00,0.00,Wait,Wait,Wait
125.9,T,71740.0,4645.19141,-11818.50195,292.23,-0.00,0.02,0.3,1.25,20,7.74,10.49,15.47,97.89,291.50,0.22,4.16,100.00,0.00,Wait,Wait,Wait
126.4,T,71740.5,4645.19141,-11818.50195,292.21,-0.00,0.01,0.3,1.26,20,7.73,10.49,15.47,97.90,290.90,-0.13,4.16,99.98,0.00,Wait,Wait,Wait
126.9,T,71741.0,4645.19141,-11818.50195,292.20,-0.00,0.03,0.3,1.26,20,7.72,10.49,15.48,97.89,291.16,0.03,4.16,100.00,0.00,Wait,Wait,Wait
127.4,T,71741.5,4645.19141,-11818.50195,292.22,0.01,0.04,0.3,1.26,20,7.72,10.49,15.48,97.89,291.33,0.11,4.16,100.00,0.00,Wait,Wait,Wait
127.9,T,71742.0,4645.19141,-11818.50195,292.18,-0.03,0.03,0.3,1.26,20,7.71,10.49,15.48,97.89,291.67,0.25,4.16,99.98,0.00,Wait,Wait,Wait
128.4,T,71742.5,4645.19141,-11818.50195,292.12,-0.06,0.05,0.3,1.26,20,7.71,10.49,15.49,97.89,291.59,0.15,4.16,100.00,0.00,Wait,Wait,Wait
128.9,T,71743.0,4645.19141,-11818.50195,292.08,-0.08,0.01,0.3,1.26,20,7.70,10.50,15.49,97.89,291.41,0.02,4.16,99.98,0.00,Wait,Wait,Wait
129.4,T,71743.5,4645.19141,-11818.50195,292.04,-0.02,0.02,0.3,1.26,20,7.70,10.49,15.49,97.90,290.81,-0.27,4.16,99.98,0.00,Wait,Wait,Wait
129.9,T,71744.0,4645.19141,-11818.50195,291.88,0.04,0.06,0.3,1.26,20,7.69,10.49,15.50,97.90,290.90,-0.16,4.16,100.00,0.00,Wait,Wait,Wait
130.4,T,71744.5,4645.19141,-11818.50195,291.90,0.01,0.02,0.3,1.27,20,7.68,10.50,15.50,97.89,291.16,0.00,4.16,100.00,0.00,Wait,Wait,Wait
130.9,T,71745.0,4645.19141,-11818.50195,291.92,0.01,0.20,90.7,1.36,20,7.68,10.50,15.50,97.90,290.81,-0.18,4.15,99.93,0.00,Wait,Wait,Wait
131.4,T,71745.5,4645.19141,-11818.50195,291.88,-0.17,0.09,90.7,1.36,20,7.67,10.50,15.51,97.90,290.73,-0.17,4.15,99.93,0.00,Wait,Wait,Wait
131.9,T,71746.0,4645.19141,-11818.50195,291.93,-0.10,0.03,90.7,1.36,20,7.66,10.50,15.52,97.90,290.98,0.00,4.16,99.98,0.00,Wait,Wait,Wait
132.4,T,71746.5,4645.19141,-11818.50195,291.97,0.02,0.05,90.7,1.36,20,7.66,10.50,15.53,97.89,291.50,0.27,4.16,100.00,0.00,Wait,Wait,Wait
132.9,T,71747.0,4645.19141,-11818.50195,291.77,-0.04,0.00,90.7,1.36,20,7.65,10.50,15.53,97.89,291.76,0.33,4.16,100.00,0.00,Wait,Wait,Wait
133.4,T,71747.5,4645.19141,-11818.50195,291.69,-0.03,0.01,90.7,1.36,20,7.65,10.50,15.53,97.89,291.84,0.29,4.16,99.98,0.00,Wait,Wait,Wait
133.9,T,71748.0,4645.19141,-11818.50195,291.59,-0.06,0.05,90.7,1.37,20,7.64,10.50,15.53,97.89,291.50,0.04,4.16,100.00,0.00,Wait,Wait,Wait
134.4,T,71748.5,4645.19141,-11818.50195,291.55,-0.05,0.02,90.7,1.37,20,7.64,10.50,15.55,97.89,291.50,0.03,4.16,100.00,0.00,Wait,Wait,Wait
134.9,T,71749.0,4645.19141,-11818.50195,291.55,-0.10,0.03,90.7,1.37,20,7.63,10.51,15.56,97.89,291.33,-0.06,4.16,99.98,0.00,Wait,Wait,Wait
135.4,T,71749.5,4645.19141,-11818.50195,291.57,0.02,0.02,90.7,1.37,20,7.63,10.51,15.55,97.90,290.73,-0.34,4.16,100.00,0.00,Wait,Wait,Wait
135.9,T,71750.0,4645.19141,-11818.50195,291.58,-0.00,0.00,90.7,1.37,20,7.63,10.51,15.56,97.89,291.33,0.06,4.16,99.98,0.00,Wait,Wait,Wait
136.4,T,71750.5,4645.19141,-11818.50195,291.58,-0.00,0.02,90.7,1.38,20,7.63,10.51,15.56,97.89,291.16,-0.04,4.16,100.00,0.00,Wait,Wait,Wait
136.9,T,71751.0,4645.19141,-11818.50195,291.59,-0.04,0.01,90.7,1.47,20,7.63,10.50,15.57,97.90,290.90,-0.16,4.16,100.00,0.00,Wait,Wait,Wait
137.4,T,71751.5,4645.19141,-11818.50195,291.61,-0.03,0.04,90.7,1.47,20,7.63,10.51,15.57,97.89,291.16,0.01,4.16,99.98,0.00,Wait,Wait,Wait
137.9,T,71752.0,4645.19141,-11818.50195,291.60,-0.02,0.02,90.7,1.47,20,7.64,10.51,15.57,97.89,291.33,0.09,4.16,100.00,0.00,Wait,Wait,Wait
138.4,T,71752.5,4645.19141,-11818.50195,291.60,-0.05,0.01,90.7,1.48,20,7.64,10.51,15.58,97.89,291.24,0.03,4.16,99.98,0.00,Wait,Wait,Wait
138.9,T,71753.0,4645.19141,-11818.50195,291.57,-0.08,0.03,90.7,1.48,20,7.64,10.51,15.58,97.89,291.16,-0.02,4.16,100.00,0.00,Wait,Wait,Wait
139.4,T,71753.5,4645.19141,-11818.50195,291.55,-0.02,0.01,90.7,1.48,20,7.64,10.51,15.59,97.90,290.98,-0.10,4.16,100.00,0.00,Wait,Wait,Wait
139.9,T,71754.0,4645.19141,-11818.50195,291.58,-0.00,0.01,90.7,1.48,20,7.64,10.51,15.60,97.89,291.50,0.20,4.16,100.00,0.00,Wait,Wait,Wait
140.4,T,71754.5,4645.19141,-11818.50195,291.64,0.04,0.01,90.7,1.48,20,7.65,10.51,15.60,97.89,291.16,-0.02,4.15,99.93,0.00,Wait,Wait,Wait
140.9,T,71755.0,4645.19141,-11818.50195,291.72,-0.05,0.02,90.7,1.48,20,7.65,10.51,15.60,97.89,291.24,0.03,4.16,100.00,0.00,Wait,Wait,Wait
141.4,T,71755.5,4645.19141,-11818.50195,291.77,-0.03,0.02,90.7,1.48,20,7.66,10.52,15.61,97.89,291.07,-0.06,4.16,100.00,0.00,Wait,Wait,Wait
141.9,T,71756.0,4645.19141,-11818.50195,291.85,0.01,0.02,90.7,1.48,20,7.66,10.52,15.61,97.89,291.59,0.22,4.15,99.81,0.00,Wait,Wait,Wait
142.4,T,71756.5,4645.19189,-11818.50195,291.93,0.02,0.02,90.7,1.48,20,7.67,10.52,15.62,97.89,291.24,-0.01,4.15,99.75,0.00,Wait,Wait,Wait
142.9,T,71757.0,4645.19189,-11818.50195,292.00,0.01,0.01,90.7,1.48,20,7.68,10.52,15.62,97.90,290.98,-0.14,4.16,100.00,0.00,Wait,Wait,Wait
143.4,T,71757.5,4645.19189,-11818.50195,292.08,0.04,0.02,90.7,1.48,20,7.69,10.52,15.62,97.89,291.41,0.10,4.16,100.00,0.00,Wait,Wait,Wait
143.9,T,71758.0,4645.19189,-11818.50195,292.16,-0.02,0.02,90.7,1.48,20,7.70,10.52,15.63,97.90,290.73,-0.29,4.15,99.75,0.00,Wait,Wait,Wait
144.4,T,71758.5,4645.19189,-11818.50195,292.26,0.03,0.02,90.7,1.48,20,7.71,10.52,15.63,97.90,290.90,-0.13,4.15,99.87,0.00,Wait,Wait,Wait
144.9,T,71759.0,4645.19189,-11818.50195,292.28,-0.06,0.01,90.7,1.48,20,7.72,10.52,15.64,97.89,291.16,0.03,4.16,100.00,0.00,Wait,Wait,Wait
145.4,T,71759.5,4645.19189,-11818.50195,292.34,-0.04,0.01,90.7,1.48,20,7.73,10.52,15.64,97.88,292.10,0.48,4.15,99.87,0.00,Wait,Wait,Wait
145.9,T,71800.0,4645.19189,-11818.50195,292.40,-0.01,0.02,90.7,1.48,20,7.74,10.52,15.64,97.89,291.24,-0.08,4.16,100.00,0.00,Wait,Wait,Wait
146.4,T,71800.5,4645.19189,-11818.50195,292.45,-0.04,0.03,90.7,1.47,20,7.75,10.52,15.65,97.90,290.90,-0.23,4.16,100.00,0.00,Wait,Wait,Wait
146.9,T,71801.0,4645.19189,-11818.50195,292.47,-0.05,0.02,90.7,1.47,20,7.77,10.52,15.65,97.90,290.90,-0.17,4.16,99.98,0.00,Wait,Wait,Wait
147.4,T,71801.5,4645.19189,-11818.50195,292.56,-0.01,0.05,90.7,1.47,20,7.78,10.52,15.66,97.89,291.24,0.03,4.16,100.00,0.00,Wait,Wait,Wait
147.9,T,71802.0,4645.19189,-11818.50195,292.63,0.02,0.03,90.7,1.47,20,7.79,10.52,15.66,97.89,291.59,0.21,4.16,100.00,0.00,Wait,Wait,Wait
148.4,T,71802.5,4645.19189,-11818.50195,292.67,-0.03,0.02,90.7,1.47,20,7.80,10.53,15.67,97.90,290.55,-0.36,4.16,100.00,0.00,Wait,Wait,Wait
148.9,T,71803.0,4645.19189,-11818.50195,292.71,-0.00,0.01,90.7,1.47,20,7.82,10.53,15.67,97.90,290.55,-0.27,4.16,100.00,0.00,Wait,Wait,Wait
149.4,T,71803.5,4645.19189,-11818.50195,292.71,0.02,0.00,90.7,1.47,20,7.83,10.53,15.67,97.89,291.41,0.21,4.15,99.93,0.00,Wait,Wait,Wait
149.9,T,71804.0,4645.19189,-11818.50195,292.68,-0.04,0.00,90.7,1.47,20,7.84,10.53,15.68,97.90,290.81,-0.15,4.16,100.00,0.00,Wait,Wait,Wait
150.4,T,71804.5,4645.19189,-11818.50195,292.70,0.02,0.01,90.7,1.47,20,7.85,10.54,15.68,97.89,291.41,0.19,4.16,99.98,0.00,Wait,Wait,Wait
150.9,T,71805.0,4645.19189,-11818.50195,292.68,-0.06,0.04,90.7,1.47,20,7.87,10.54,15.69,97.90,290.64,-0.25,4.16,100.00,0.00,Wait,Wait,Wait
151.4,T,71805.5,4645.19189,-11818.50195,292.64,-0.14,0.01,90.7,1.47,20,7.88,10.54,15.69,97.90,290.90,-0.06,4.16,99.98,0.00,Wait,Wait,Wait
151.9,T,71806.0,4645.19189,-11818.50195,292.60,-0.07,0.02,90.7,1.47,20,7.89,10.54,15.70,97.90,290.98,-0.00,4.16,100.00,0.00,Wait,Wait,Wait
152.4,T,71806.5,4645.19189,-11818.50195,292.51,-0.02,0.04,90.7,1.47,20,7.90,10.54,15.70,97.89,291.41,0.22,4.16,99.98,0.00,Wait,Wait,Wait
152.9,T,71807.0,4645.19189,-11818.50195,292.50,-0.08,0.02,90.7,1.47,20,7.91,10.55,15.71,97.90,290.47,-0.30,4.16,100.00,0.00,Wait,Wait,Wait
